District;Municipality;parish;DistrictCode;MunicipalityCode;parishCode_1
BRAGA           ;Guimarães                  ;CANDOSO (SAO MARTINHO)        ;3;308;402
BRAGA           ;Guimarães                  ;COSTA                         ;3;308;403
BRAGA           ;Guimarães                  ;CREIXOMIL                     ;3;308;404
BRAGA           ;Guimarães                  ;FERMENTOES                    ;3;308;405
BRAGA           ;Guimarães                  ;GONCA                         ;3;308;406
BRAGA           ;Guimarães                  ;GONDAR                        ;3;308;407
BRAGA           ;Guimarães                  ;GUARDIZELA                    ;3;308;408
BRAGA           ;Guimarães                  ;INFANTAS                      ;3;308;409
BRAGA           ;Guimarães                  ;LONGOS                        ;3;308;410
BRAGA           ;Guimarães                  ;LORDELO                       ;3;308;411
BRAGA           ;Guimarães                  ;MESAO FRIO                    ;3;308;412
BRAGA           ;Guimarães                  ;MOREIRA DE CONEGOS            ;3;308;413
BRAGA           ;Guimarães                  ;NESPEREIRA                    ;3;308;414
BRAGA           ;Guimarães                  ;PENCELO                       ;3;308;415
BRAGA           ;Guimarães                  ;PINHEIRO                      ;3;308;416
BRAGA           ;Guimarães                  ;POLVOREIRA                    ;3;308;417
BRAGA           ;Guimarães                  ;PONTE                         ;3;308;418
BRAGA           ;Guimarães                  ;PRAZINS (SANTA EUFEMIA)       ;3;308;419
BRAGA           ;Guimarães                  ;RONFE                         ;3;308;420
BRAGA           ;Guimarães                  ;SANDE (SAO MARTINHO)          ;3;308;421
BRAGA           ;Guimarães                  ;SAO TORCATO                   ;3;308;422
BRAGA           ;Guimarães                  ;SELHO (SAO CRISTOVAO)         ;3;308;423
BRAGA           ;Guimarães                  ;SELHO (SAO JORGE)             ;3;308;424
BRAGA           ;Guimarães                  ;SERZEDELO                     ;3;308;425
BRAGA           ;Guimarães                  ;SILVARES                      ;3;308;426
BRAGA           ;Guimarães                  ;UF ABACAO E GEMEOS            ;3;308;427
BRAGA           ;Guimarães                  ;UF AIRAO S M AIRAO S J VERMIL ;3;308;428
BRAGA           ;Guimarães                  ;UF AROSA E CASTELOES          ;3;308;429
BRAGA           ;Guimarães                  ;UF ATAES E RENDUFE            ;3;308;430
BRAGA           ;Guimarães                  ;UF B S SALVADOR E B S LEOCADIA;3;308;431
BRAGA           ;Guimarães                  ;UF BRITEIROS S ESTEVAO E DONIM;3;308;432
BRAGA           ;Guimarães                  ;UF CANDOSO S TIAGO MASCOTELOS ;3;308;433
BRAGA           ;Guimarães                  ;UF CONDE E GANDARELA          ;3;308;434
BRAGA           ;Guimarães                  ;UF LEITOES OLEIROS FIGUEIREDO ;3;308;435
BRAGA           ;Guimarães                  ;UF OLIVEIRA S PAIO S SEBASTIAO;3;308;436
BRAGA           ;Guimarães                  ;UF PRAZINS SANTO TIRSO CORVITE;3;308;437
BRAGA           ;Guimarães                  ;UF S MARIA S SALVADOR GONDOMAR;3;308;438
BRAGA           ;Guimarães                  ;UF SANDE SAO LOURENCO BALAZAR ;3;308;439
BRAGA           ;Guimarães                  ;UF SANDE V N SANDE S CLEMENTE ;3;308;440
BRAGA           ;Guimarães                  ;UF SELHO S LOURENCO GOMINHAES ;3;308;441
BRAGA           ;Guimarães                  ;UF SERZEDO E CALVOS           ;3;308;442
BRAGA           ;Guimarães                  ;UF TABUADELO E SAO FAUSTINO   ;3;308;443
BRAGA           ;Guimarães                  ;URGEZES                       ;3;308;444
BRAGA           ;Póvoa de Lanhoso           ;COVELAS                       ;3;309;445
BRAGA           ;Póvoa de Lanhoso           ;FERREIROS                     ;3;309;446
BRAGA           ;Póvoa de Lanhoso           ;GALEGOS                       ;3;309;447
BRAGA           ;Póvoa de Lanhoso           ;GARFE                         ;3;309;448
BRAGA           ;Póvoa de Lanhoso           ;GERAZ DO MINHO                ;3;309;449
BRAGA           ;Póvoa de Lanhoso           ;LANHOSO                       ;3;309;450
BRAGA           ;Póvoa de Lanhoso           ;MONSUL                        ;3;309;451
BRAGA           ;Póvoa de Lanhoso           ;POVOA DE LANHOSO              ;3;309;452
BRAGA           ;Póvoa de Lanhoso           ;RENDUFINHO                    ;3;309;453
BRAGA           ;Póvoa de Lanhoso           ;SANTO EMILIAO                 ;3;309;454
BRAGA           ;Póvoa de Lanhoso           ;SAO JOAO DE REI               ;3;309;455
BRAGA           ;Póvoa de Lanhoso           ;SERZEDELO                     ;3;309;456
BRAGA           ;Póvoa de Lanhoso           ;SOBRADELO DA GOMA             ;3;309;457
BRAGA           ;Póvoa de Lanhoso           ;TAIDE                         ;3;309;458
BRAGA           ;Póvoa de Lanhoso           ;TRAVASSOS                     ;3;309;459
BRAGA           ;Póvoa de Lanhoso           ;UF AGUAS SANTAS E MOURE       ;3;309;460
BRAGA           ;Póvoa de Lanhoso           ;UF CALVOS E FRADES            ;3;309;461
BRAGA           ;Póvoa de Lanhoso           ;UF CAMPOS E LOUREDO           ;3;309;462
BRAGA           ;Póvoa de Lanhoso           ;UF ESPERANCA E BRUNHAIS       ;3;309;463
BRAGA           ;Póvoa de Lanhoso           ;UF FONTE ARCADA E OLIVEIRA    ;3;309;464
BRAGA           ;Póvoa de Lanhoso           ;UF VERIM FRIANDE E AJUDE      ;3;309;465
BRAGA           ;Póvoa de Lanhoso           ;VILELA                        ;3;309;466
BRAGA           ;Terras de Bouro            ;BALANCA                       ;3;310;467
BRAGA           ;Terras de Bouro            ;CAMPO DO GERES                ;3;310;468
BRAGA           ;Terras de Bouro            ;CARVALHEIRA                   ;3;310;469
BRAGA           ;Terras de Bouro            ;COVIDE                        ;3;310;470
BRAGA           ;Terras de Bouro            ;GONDORIZ                      ;3;310;471
BRAGA           ;Terras de Bouro            ;MOIMENTA                      ;3;310;472
BRAGA           ;Terras de Bouro            ;RIBEIRA                       ;3;310;473
BRAGA           ;Terras de Bouro            ;RIO CALDO                     ;3;310;474
BRAGA           ;Terras de Bouro            ;SOUTO                         ;3;310;475
BRAGA           ;Terras de Bouro            ;UF CHAMOIM E VILAR            ;3;310;476
BRAGA           ;Terras de Bouro            ;UF CHORENSE E MONTE           ;3;310;477
BRAGA           ;Terras de Bouro            ;UF CIBOES E BRUFE             ;3;310;478
BRAGA           ;Terras de Bouro            ;VALDOSENDE                    ;3;310;479
BRAGA           ;Terras de Bouro            ;VILAR DA VEIGA                ;3;310;480
BRAGA           ;Vieira do Minho            ;CANTELAES                     ;3;311;481
BRAGA           ;Vieira do Minho            ;EIRA VEDRA                    ;3;311;482
BRAGA           ;Vieira do Minho            ;GUILHOFREI                    ;3;311;483
BRAGA           ;Vieira do Minho            ;LOUREDO                       ;3;311;484
BRAGA           ;Vieira do Minho            ;MOSTEIRO                      ;3;311;485
BRAGA           ;Vieira do Minho            ;PARADA DE BOURO               ;3;311;486
BRAGA           ;Vieira do Minho            ;PINHEIRO                      ;3;311;487
BRAGA           ;Vieira do Minho            ;ROSSAS                        ;3;311;488
BRAGA           ;Vieira do Minho            ;SALAMONDE                     ;3;311;489
BRAGA           ;Vieira do Minho            ;TABUACAS                      ;3;311;490
BRAGA           ;Vieira do Minho            ;UF ANISSO E SOUTELO           ;3;311;491
BRAGA           ;Vieira do Minho            ;UF ANJOS E VILAR DO CHAO      ;3;311;492
BRAGA           ;Vieira do Minho            ;UF CANICADA E SOENGAS         ;3;311;493
BRAGA           ;Vieira do Minho            ;UF RUIVAES E CAMPOS           ;3;311;494
BRAGA           ;Vieira do Minho            ;UF VENTOSA E COVA             ;3;311;495
BRAGA           ;Vieira do Minho            ;VIEIRA DO MINHO               ;3;311;496
BRAGA           ;Vila Nova de Famalicão     ;BAIRRO                        ;3;312;497
BRAGA           ;Vila Nova de Famalicão     ;BRUFE                         ;3;312;498
BRAGA           ;Vila Nova de Famalicão     ;CASTELOES                     ;3;312;499
BRAGA           ;Vila Nova de Famalicão     ;CRUZ                          ;3;312;500
BRAGA           ;Vila Nova de Famalicão     ;DELAES                        ;3;312;501
BRAGA           ;Vila Nova de Famalicão     ;FRADELOS                      ;3;312;502
BRAGA           ;Vila Nova de Famalicão     ;GAVIAO                        ;3;312;503
BRAGA           ;Vila Nova de Famalicão     ;JOANE                         ;3;312;504
BRAGA           ;Vila Nova de Famalicão     ;LANDIM                        ;3;312;505
BRAGA           ;Vila Nova de Famalicão     ;LOURO                         ;3;312;506
BRAGA           ;Vila Nova de Famalicão     ;LOUSADO                       ;3;312;507
BRAGA           ;Vila Nova de Famalicão     ;MOGEGE                        ;3;312;508
BRAGA           ;Vila Nova de Famalicão     ;NINE                          ;3;312;509
BRAGA           ;Vila Nova de Famalicão     ;OLIVEIRA (SANTA MARIA)        ;3;312;510
BRAGA           ;Vila Nova de Famalicão     ;OLIVEIRA (SAO MATEUS)         ;3;312;511
BRAGA           ;Vila Nova de Famalicão     ;PEDOME                        ;3;312;512
BRAGA           ;Vila Nova de Famalicão     ;POUSADA DE SARAMAGOS          ;3;312;513
BRAGA           ;Vila Nova de Famalicão     ;REQUIAO                       ;3;312;514
BRAGA           ;Vila Nova de Famalicão     ;RIBA DE AVE                   ;3;312;515
BRAGA           ;Vila Nova de Famalicão     ;RIBEIRAO                      ;3;312;516
BRAGA           ;Vila Nova de Famalicão     ;UF ANTAS E ABADE DE VERMOIM   ;3;312;517
